osm_stop_position_id,osm_stop_area_group_id,osm_stop_area_id,osm_station_id,osm_entrance_ids,station_id,device_location,fare_location,name_cn,stop_code,amap_id,amap_name,adcode
n339084700,osm_stop_area_group_id,r1602851,n5441520625,"n1024947212,n2359088026,n4710638759,n1301959254",15,150995217,150995217,天安门东,010017,BV10006499,天安门东(地铁站),110101
n339084979,osm_stop_area_group_id,r1603635,n6617849503,"n1302986764,n1302986800,n1302986771,n1302986770,n1302986772,n1302986794",16,150997037,150995153,王府井,080045,BV10006496,王府井(地铁站),110101
n339085117,osm_stop_area_group_id,r8047913,n5430429324,"n1654257562,n4716204515,n1654257557,n7825512449,n7825512462,n1654257552",17,150996277,150995057,东单,050053,BV10013440,东单(地铁站),110101
n339085190,osm_stop_area_group_id,r1603641,n5430497283,"n1189531268,n1195696804,n1195696945",18,150995467,150995049,建国门,020011,BV10013432,建国门(地铁站),110105
n339085194,osm_stop_area_group_id,r1604004,n5442185238,"n9116005228,n1647463797,n10299687569,n11097391063,n11097391060,n1303500733",19,150999339,150995173,永安里,170043,BV10013460,永安里(地铁站),110105
n339085195,osm_stop_area_group_id,r1604001,n5430522453,"n3450739378,n3450739381,n3450739380,n3450739379,n3450739382,n3450739383,n3450739385,n3450739384,n10695100926",20,150997543,150995058,国贸,100039,BV10013461,国贸(地铁站),110105
n339085203,osm_stop_area_group_id,r1604003,n3369001431,"n2299602091,n1303500882,n4832116899,n4832116900,n4832116901,n4832116902,n4832116903,n4832116898",21,150998595,150995122,大望路,140067,BV10013364,大望路(地铁站),110105
n339085253,osm_stop_area_group_id,r1604002,n5430493577,"n1303502778,n1303502769,n1303502783,n1303502771",22,150995224,150995059,四惠,010024,BV10000275,四惠(地铁站),110105
n323145029,osm_stop_area_group_id,r1604005,n5430491074,"n1303502776,n2801043100,n5442860530",23,150995225,150995060,四惠东,010025,BV10007589,四惠东(地铁站),110105
n323144883,osm_stop_area_group_id,r1604019,n8978629464,"n8571694066,n8571694065,n8581526814,n8581526813",238,151019779,151019779,高碑店,970003,BV10013517,高碑店(地铁站),110105
n323144876,osm_stop_area_group_id,r1604950,n5444680534,,239,151019780,151019780,传媒大学,970004,BV10013518,传媒大学(地铁站),110105
n323144869,osm_stop_area_group_id,r1604966,n5444677242,"n5620149738,n5620149737",240,151019781,151019781,双桥,970005,BV10013519,双桥(地铁站),110105
n339085362,osm_stop_area_group_id,r1604965,n5441536712,"n5578415509,n2501839005,n2501839000,n2501838998,n2501839004,n2501838997",241,151019782,151019782,管庄,970006,BV10004294,管庄(地铁站),110105
n321718678,osm_stop_area_group_id,r1604990,n5442190079,"n5578415506,n5578415507,n5578379056,n5578415505,n1405951601",242,151019783,151019783,八里桥,970007,BV10001118,八里桥(地铁站),110105
n323081594,osm_stop_area_group_id,r1605082,n5444674048,,243,151019784,151019784,通州北苑,970008,BV10004143,通州北苑(地铁站),110112
n322003736,osm_stop_area_group_id,r1605079,n8073325262,,244,151019785,151019785,果园,970009,BV10004141,果园(地铁站),110112
n1304785148,osm_stop_area_group_id,r1605080,n8073325261,,245,151019786,151019786,九棵树,970010,BV10001298,九棵树(地铁站),110112
n1304785289,osm_stop_area_group_id,r1605081,w115505288,,246,151019787,151019787,梨园,970011,BV10002455,梨园(地铁站),110112
n1304785249,osm_stop_area_group_id,r1605077,n8073325260,,247,151019788,151019788,临河里,970012,BV10013520,临河里(地铁站),110112
n339085524,osm_stop_area_group_id,r1605078,n6716238810,,248,151019789,151019789,土桥,970013,BV10004138,土桥(地铁站),110112
n7117305977,osm_stop_area_group_id,r10558281,n6930098785,"n9039109139,n9039109138,n9039109137,n9039109136",356,150996813,150995130,花庄,070077,BV11253781,花庄(地铁站),110112
n10216220692,osm_stop_area_group_id,r13131768,n6930098800,,357,150996815,150995131,环球度假区,070079,BV10850689,环球度假区(地铁站),110112
n10216220693,osm_stop_area_group_id,r13131768,n6930098800,,357,150996815,150995131,环球度假区,070079,BV10850689,环球度假区(地铁站),110112
n7168707857,osm_stop_area_group_id,r10558281,n6930098785,"n9039109139,n9039109138,n9039109137,n9039109136",356,150996813,150995130,花庄,070077,BV11253781,花庄(地铁站),110112
n1304785077,osm_stop_area_group_id,r1605078,n6716238810,,248,151019789,151019789,土桥,970013,BV10004138,土桥(地铁站),110112
n1304785260,osm_stop_area_group_id,r1605077,n8073325260,,247,151019788,151019788,临河里,970012,BV10013520,临河里(地铁站),110112
n1304785044,osm_stop_area_group_id,r1605081,w115505288,,246,151019787,151019787,梨园,970011,BV10002455,梨园(地铁站),110112
n1304785245,osm_stop_area_group_id,r1605080,n8073325261,,245,151019786,151019786,九棵树,970010,BV10001298,九棵树(地铁站),110112
n1304785214,osm_stop_area_group_id,r1605079,n8073325262,,244,151019785,151019785,果园,970009,BV10004141,果园(地铁站),110112
n1304785099,osm_stop_area_group_id,r1605082,n5444674048,,243,151019784,151019784,通州北苑,970008,BV10004143,通州北苑(地铁站),110112
n1304748253,osm_stop_area_group_id,r1604990,n5442190079,"n5578415506,n5578415507,n5578379056,n5578415505,n1405951601",242,151019783,151019783,八里桥,970007,BV10001118,八里桥(地铁站),110105
n1304730582,osm_stop_area_group_id,r1604965,n5441536712,"n5578415509,n2501839005,n2501839000,n2501838998,n2501839004,n2501838997",241,151019782,151019782,管庄,970006,BV10004294,管庄(地铁站),110105
n1304706912,osm_stop_area_group_id,r1604966,n5444677242,"n5620149738,n5620149737",240,151019781,151019781,双桥,970005,BV10013519,双桥(地铁站),110105
n1304706935,osm_stop_area_group_id,r1604950,n5444680534,,239,151019780,151019780,传媒大学,970004,BV10013518,传媒大学(地铁站),110105
n1303519845,osm_stop_area_group_id,r1604019,n8978629464,"n8571694066,n8571694065,n8581526814,n8581526813",238,151019779,151019779,高碑店,970003,BV10013517,高碑店(地铁站),110105
n1303502781,osm_stop_area_group_id,r1604005,n5430491074,"n1303502776,n2801043100,n5442860530",23,150995225,150995060,四惠东,010025,BV10007589,四惠东(地铁站),110105
n1303500865,osm_stop_area_group_id,r1604002,n5430493577,"n1303502778,n1303502769,n1303502783,n1303502771",22,150995224,150995059,四惠,010024,BV10000275,四惠(地铁站),110105
n1303500901,osm_stop_area_group_id,r1604003,n3369001431,"n2299602091,n1303500882,n4832116899,n4832116900,n4832116901,n4832116902,n4832116903,n4832116898",21,150998595,150995122,大望路,140067,BV10013364,大望路(地铁站),110105
n1303500859,osm_stop_area_group_id,r1604001,n5430522453,"n3450739378,n3450739381,n3450739380,n3450739379,n3450739382,n3450739383,n3450739385,n3450739384,n10695100926",20,150997543,150995058,国贸,100039,BV10013461,国贸(地铁站),110105
n1303500793,osm_stop_area_group_id,r1604004,n5442185238,"n9116005228,n1647463797,n10299687569,n11097391063,n11097391060,n1303500733",19,150999339,150995173,永安里,170043,BV10013460,永安里(地铁站),110105
n1302996714,osm_stop_area_group_id,r1603641,n5430497283,"n1189531268,n1195696804,n1195696945",18,150995467,150995049,建国门,020011,BV10013432,建国门(地铁站),110105
n1302996707,osm_stop_area_group_id,r8047913,n5430429324,"n1654257562,n4716204515,n1654257557,n7825512449,n7825512462,n1654257552",17,150996277,150995057,东单,050053,BV10013440,东单(地铁站),110101
n1302986802,osm_stop_area_group_id,r1603635,n6617849503,"n1302986764,n1302986800,n1302986771,n1302986770,n1302986772,n1302986794",16,150997037,150995153,王府井,080045,BV10006496,王府井(地铁站),110101
n1301959299,osm_stop_area_group_id,r1602851,n5441520625,"n1024947212,n2359088026,n4710638759,n1301959254",15,150995217,150995217,天安门东,010017,BV10006499,天安门东(地铁站),110101
n1301959211,osm_stop_area_group_id,r1602849,n6447754030,"n1301959175,n10152163325,n1301959251,n1301959208",14,150995216,150995216,天安门西,010016,BV10005941,天安门西(地铁站),110102
n1301959286,osm_stop_area_group_id,r1602850,n5430540736,"n1301959258,n1301959252,n1301959280,n1301959229,n5077273885,n8500051831,n5077273896",13,150996021,150995056,西单,040053,BV10006791,西单(地铁站),110102
n1298408190,osm_stop_area_group_id,r1599345,n5430395013,,12,150995460,150995046,复兴门,020004,BV10007375,复兴门(地铁站),110102
n1298058566,osm_stop_area_group_id,r1598987,n6617849502,"n1298143225,n1298143253,n1298143238,n1298143246,n1673265528",11,150995213,150995213,南礼士路,010013,BV10000309,南礼士路(地铁站),110102
n1298058595,osm_stop_area_group_id,r1598954,n6617849501,"n1298058539,n1298058567,n1298058590,n1298058603,n1298058556,n1298058529,n1298058633,n1298058575",10,150999097,150999097,木樨地,160057,BV10013459,木樨地(地铁站),110102
n1298058568,osm_stop_area_group_id,r1598956,n5430417411,"n1298058560,n1298058630,n1298058592,n1298058540,n1298058646",9,150997275,150995055,军事博物馆,090027,BV10000188,军事博物馆(地铁站),110108
n1298058615,osm_stop_area_group_id,r1598955,n5430421400,n1298076031,8,151018041,150995107,公主坟,900057,BV10000306,公主坟(地铁站),110108
n1298050540,osm_stop_area_group_id,r1598927,n6617849504,"n1298050530,n1298050552,n1298050562,n1298050577,n1298050521,n1298050572,n1298050571,n1298050531",7,150995209,150995209,万寿路,010009,BV10013458,万寿路(地铁站),110108
n1298050590,osm_stop_area_group_id,r1598926,n6617849505,"n1298050519,n1298050528,n1298050568,n1298050591,n1298050555,n1298050586,n1298050575,n1298050597",6,150995208,150995208,五棵松,010008,BV10013457,五棵松(地铁站),110108
n1296155057,osm_stop_area_group_id,r1596718,n6617849508,"n1296155053,n1296155062,n1296155071,n1296155084,n1296155066,n1296155049,n1296155075,n1296155060",5,150995207,150995207,玉泉路,010007,BV10013456,玉泉路(地铁站),110107
n1296102327,osm_stop_area_group_id,r1596677,n6617849507,"n1296102379,n1296102415,n1296102340,n1296102332",4,150995206,150995206,八宝山,010006,BV10000302,八宝山(地铁站),110107
n1296102402,osm_stop_area_group_id,r2605258,n5448550393,"n1296102355,n1296102421,n1296102342,n1296102377",2,150995204,150995204,古城,010004,BV10000295,古城(地铁站),110107
n339087731,osm_stop_area_group_id,r8047959,n5430462574,"n1253535293,n1253535195,n1349005708,n1349005738,n1349005636",24,150995457,150995044,西直门,020001,BV10001595,西直门(地铁站),110102
n339090184,osm_stop_area_group_id,r8047970,n5430505472,"n1195697020,n1195696935,n1767304556",39,150996513,150995104,车公庄,060033,BV10013437,车公庄(地铁站),110102
n339090107,osm_stop_area_group_id,r1650227,n6724644887,"n1349005694,n1349005728,n1357572463,n1501674085",38,150995459,150995459,阜成门,020003,BV10001036,阜成门(地铁站),110102
n339090100,osm_stop_area_group_id,r8047890,n5430395013,"n4916795672,n4916796327,n4916796666,n4916794978",12,150995460,150995046,复兴门,020004,BV10007375,复兴门(地铁站),110102
n339089932,osm_stop_area_group_id,r1599346,n6724644888,"n1195696789,n1195696908,n1195696840,n1195697026,n1195696992,n1195696817,n1195697032,n1195696915",37,150995461,150995461,长椿街,020005,BV10013435,长椿街(地铁站),110102
n1093985706,osm_stop_area_group_id,r8047906,n5430419547,"n1195696984,n10816367472,n10816367471,n1195696803,n1195697008,n1195696888,n1195696822",36,150995462,150995047,宣武门,020006,BV10013415,宣武门(地铁站),110102
n339089806,osm_stop_area_group_id,r1601339,n5428312892,"n1195696977,n1195696959,n1195696887,n1195696793,n1195696913,n1195696938,n1195696783",35,150995463,150995463,和平门,020007,BV10013434,和平门(地铁站),110102
n701230220,osm_stop_area_group_id,r13536003,n6724644886,"n1195696762,n1195696865,n1195696786,n9327480046,n2048053088,n2048053087,n2048053079,n9634711061",34,150995464,150995464,前门,020008,BV10005884,前门(地铁站),110101
n339088299,osm_stop_area_group_id,r1601338,n5430420858,"n1359090010,n1300399166,n1300399159,n1300399201,n1300399186,n1300399137,n1300399127,n1429554243,n1429554241",33,150995465,150995048,崇文门,020009,BV10013433,崇文门(地铁站),110101
n339089407,osm_stop_area_group_id,r1601341,n4846712797,"n1195696838,n1189531292,n1189531093,n6058359595",32,150995466,150995466,北京站,020010,BV10006813,北京站(地铁站),110101
n339089391,osm_stop_area_group_id,r8047966,n5430497283,,18,150995467,150995049,建国门,020011,BV10013432,建国门(地铁站),110105
n339089289,osm_stop_area_group_id,r1650484,n5430525703,"n1195697035,n7893337710",31,150996523,150995050,朝阳门,060043,BV10004298,朝阳门(地铁站),110105
n339089288,osm_stop_area_group_id,r1650483,n6497754454,"n1114100905,n6095096837,n922948491,n1114100902",30,150995469,150995168,东四十条,020013,BV10001047,东四十条(地铁站),110101
n294123182,osm_stop_area_group_id,r1607096,n5430434767,"n1195696997,n3562647527,n1354470995,n1195696962,n4116335545,n4917775894,n4917776043,n10655378371,n8283682608",29,151020053,151020053,东直门,980021,BV10002731,东直门(地铁站),110101
n294122490,osm_stop_area_group_id,r1650485,n5305505988,"n1363488715,n1363488717,n1195696910",28,150995471,150995052,雍和宫,020015,BV10006563,雍和宫(地铁站),110101
n339088654,osm_stop_area_group_id,r1650486,n6724644889,"n1195696769,n1195696868",27,150995472,150995472,安定门,020016,BV10001936,安定门(地铁站),110101
n339088788,osm_stop_area_group_id,r7842110,n5305505994,"n4253043924,n4253043921,n4253043929,n4253043925,n4253043920",26,150995473,150995053,鼓楼大街,020017,BV10013431,鼓楼大街(地铁站),110102
n290598399,osm_stop_area_group_id,r1650229,n6724002358,"n1190962239,n10137874029,n8018444449,n10727013837,n10150958828,n10150958829",25,150995474,150995474,积水潭,020018,BV10013430,积水潭(地铁站),110102
n339087731,osm_stop_area_group_id,r8047959,n5430462574,"n1253535293,n1253535195,n1349005708,n1349005738,n1349005636",24,150995457,150995044,西直门,020001,BV10001595,西直门(地铁站),110102
n1349005765,osm_stop_area_group_id,r8047959,n5430462574,"n1253535293,n1253535195,n1349005708,n1349005738,n1349005636",24,150995457,150995044,西直门,020001,BV10001595,西直门(地铁站),110102
n1349005609,osm_stop_area_group_id,r1650229,n6724002358,"n1190962239,n10137874029,n8018444449,n10727013837,n10150958828,n10150958829",25,150995474,150995474,积水潭,020018,BV10013430,积水潭(地铁站),110102
n1349201959,osm_stop_area_group_id,r7842110,n5305505994,"n4253043924,n4253043921,n4253043929,n4253043925,n4253043920",26,150995473,150995053,鼓楼大街,020017,BV10013431,鼓楼大街(地铁站),110102
n1349202053,osm_stop_area_group_id,r1650486,n6724644889,"n1195696769,n1195696868",27,150995472,150995472,安定门,020016,BV10001936,安定门(地铁站),110101
n1349202038,osm_stop_area_group_id,r1650485,n5305505988,"n1363488715,n1363488717,n1195696910",28,150995471,150995052,雍和宫,020015,BV10006563,雍和宫(地铁站),110101
n1349202004,osm_stop_area_group_id,r1607096,n5430434767,"n1195696997,n3562647527,n1354470995,n1195696962,n4116335545,n4917775894,n4917776043,n10655378371,n8283682608",29,151020053,151020053,东直门,980021,BV10002731,东直门(地铁站),110101
n1349201997,osm_stop_area_group_id,r1650483,n6497754454,"n1114100905,n6095096837,n922948491,n1114100902",30,150995469,150995168,东四十条,020013,BV10001047,东四十条(地铁站),110101
n1349202021,osm_stop_area_group_id,r1650484,n5430525703,"n1195697035,n7893337710",31,150996523,150995050,朝阳门,060043,BV10004298,朝阳门(地铁站),110105
n1302996716,osm_stop_area_group_id,r8047966,n5430497283,,18,150995467,150995049,建国门,020011,BV10013432,建国门(地铁站),110105
n1300399132,osm_stop_area_group_id,r1601341,n4846712797,"n1195696838,n1189531292,n1189531093,n6058359595",32,150995466,150995466,北京站,020010,BV10006813,北京站(地铁站),110101
n1300399164,osm_stop_area_group_id,r1601338,n5430420858,"n1359090010,n1300399166,n1300399159,n1300399201,n1300399186,n1300399137,n1300399127,n1429554243,n1429554241",33,150995465,150995048,崇文门,020009,BV10013433,崇文门(地铁站),110101
n1300399139,osm_stop_area_group_id,r13536003,n6724644886,"n1195696762,n1195696865,n1195696786,n9327480046,n2048053088,n2048053087,n2048053079,n9634711061",34,150995464,150995464,前门,020008,BV10005884,前门(地铁站),110101
n1300399200,osm_stop_area_group_id,r1601339,n5428312892,"n1195696977,n1195696959,n1195696887,n1195696793,n1195696913,n1195696938,n1195696783",35,150995463,150995463,和平门,020007,BV10013434,和平门(地铁站),110102
n1298408217,osm_stop_area_group_id,r8047906,n5430419547,"n1195696984,n10816367472,n10816367471,n1195696803,n1195697008,n1195696888,n1195696822",36,150995462,150995047,宣武门,020006,BV10013415,宣武门(地铁站),110102
n1298408197,osm_stop_area_group_id,r1599346,n6724644888,"n1195696789,n1195696908,n1195696840,n1195697026,n1195696992,n1195696817,n1195697032,n1195696915",37,150995461,150995461,长椿街,020005,BV10013435,长椿街(地铁站),110102
n1298408238,osm_stop_area_group_id,r8047890,n5430395013,"n4916795672,n4916796327,n4916796666,n4916794978",12,150995460,150995046,复兴门,020004,BV10007375,复兴门(地铁站),110102
n1349005559,osm_stop_area_group_id,r1650227,n6724644887,"n1349005694,n1349005728,n1357572463,n1501674085",38,150995459,150995459,阜成门,020003,BV10001036,阜成门(地铁站),110102
n1349005633,osm_stop_area_group_id,r8047970,n5430505472,"n1195697020,n1195696935,n1767304556",39,150996513,150995104,车公庄,060033,BV10013437,车公庄(地铁站),110102
n1349005765,osm_stop_area_group_id,r8047959,n5430462574,"n1253535293,n1253535195,n1349005708,n1349005738,n1349005636",24,150995457,150995044,西直门,020001,BV10001595,西直门(地铁站),110102
n12416926201,osm_stop_area_group_id,r18412906,n6497754454,"n1114100905,n6095096837,n922948491,n1114100902,n8283682614",30,150995469,150995168,东四十条,020013,BV10001047,东四十条(地铁站),110101
n12416822500,osm_stop_area_group_id,r18412905,n11481744716,"n12433727438,n12433727439",450,150995735,150995158,工人体育场,030023,BV10701089,工人体育场(地铁站),110105
n12422262444,osm_stop_area_group_id,r18420552,n5448561568,"n4398519340,n1765106519,n1765106500,n4398519339,n12433719332,n12433719331,n12433719325,n12433719330",162,150997537,150995169,团结湖,100033,BV10011994,团结湖(地铁站),110105
n12433842055,osm_stop_area_group_id,r18443075,n3363577821,"n4832116910,n4832116911,n4832116912,n4832116913",203,150998601,150998601,朝阳公园,140073,BV10416593,朝阳公园(地铁站),110105
n12433842056,osm_stop_area_group_id,r18443902,n12430747506,"n12435034365,n12435034366,n12435034367,n12435034363,n12435034364",454,150995741,150995741,石佛营,030029,BV10701092,石佛营(地铁站),110105
n12433842058,osm_stop_area_group_id,r18444028,n12430747507,,462,150995743,150995743,朝阳站,030031,BV09319999,朝阳站(地铁站),110105
n12433842061,osm_stop_area_group_id,r18444025,n12430747508,"n13082034995,n13082034997,n13082034996",451,150995745,150995745,姚家园,030033,BV09093467,姚家园(地铁站),110105
n12433842062,osm_stop_area_group_id,r18444026,n12417931579,,459,150995747,150995747,东坝南,030035,BV09269670,东坝南(地铁站),110105
n12433842064,osm_stop_area_group_id,r18444027,n12417931584,,461,150995749,150995749,东坝,030037,BV09269671,东坝(地铁站),110105
n8002238346,osm_stop_area_group_id,r18412904,n10671369627,,460,150995751,150995167,东坝北,030039,BV09179852,东坝北(地铁站),110105
n12433842066,osm_stop_area_group_id,r18412904,n10671369627,,460,150995751,150995167,东坝北,030039,BV09179852,东坝北(地铁站),110105
n12433842065,osm_stop_area_group_id,r18444027,n12417931584,,461,150995749,150995749,东坝,030037,BV09269671,东坝(地铁站),110105
n12433842063,osm_stop_area_group_id,r18444026,n12417931579,,459,150995747,150995747,东坝南,030035,BV09269670,东坝南(地铁站),110105
n12433842060,osm_stop_area_group_id,r18444025,n12430747508,"n13082034995,n13082034997,n13082034996",451,150995745,150995745,姚家园,030033,BV09093467,姚家园(地铁站),110105
n12433842059,osm_stop_area_group_id,r18444028,n12430747507,,462,150995743,150995743,朝阳站,030031,BV09319999,朝阳站(地铁站),110105
n12433842057,osm_stop_area_group_id,r18443902,n12430747506,"n12435034365,n12435034366,n12435034367,n12435034363,n12435034364",454,150995741,150995741,石佛营,030029,BV10701092,石佛营(地铁站),110105
n12433842054,osm_stop_area_group_id,r18443075,n3363577821,"n4832116910,n4832116911,n4832116912,n4832116913",203,150998601,150998601,朝阳公园,140073,BV10416593,朝阳公园(地铁站),110105
n12422262445,osm_stop_area_group_id,r18420552,n5448561568,"n4398519340,n1765106519,n1765106500,n4398519339,n12433719332,n12433719331,n12433719325,n12433719330",162,150997537,150995169,团结湖,100033,BV10011994,团结湖(地铁站),110105
n12422262446,osm_stop_area_group_id,r18412905,n11481744716,"n12433727438,n12433727439",450,150995735,150995158,工人体育场,030023,BV10701089,工人体育场(地铁站),110105
n12422262443,osm_stop_area_group_id,r18412906,n6497754454,"n1114100905,n6095096837,n922948491,n1114100902,n8283682614",30,150995469,150995168,东四十条,020013,BV10001047,东四十条(地铁站),110101
n2099427626,osm_stop_area_group_id,r2684708,n5428310397,"n1831955375,n1831955380,n1831955378,n1831955382",249,151018793,151018793,天宫院,930041,BV10003869,天宫院(地铁站),110115
n2099427622,osm_stop_area_group_id,r2684704,n5441516142,,250,151018791,151018791,生物医药基地,930039,BV10013422,生物医药基地(地铁站),110115
n2099427627,osm_stop_area_group_id,r2684709,n7860703076,"n1788317646,n1788317647,n1788317645,n1788317644",251,151018789,151018789,义和庄,930037,BV10010394,义和庄(地铁站),110115
n2099427623,osm_stop_area_group_id,r2684705,n7860703075,"n1788324402,n1788324401,n1081998188,n1788324400",252,151018787,151018787,黄村火车站,930035,BV10000372,黄村火车站(地铁站),110115
n2099427624,osm_stop_area_group_id,r2684706,n7860703074,"n1788337404,n1788337407,n1788337402,n1788337399",253,151018785,151018785,黄村西大街,930033,BV10002783,黄村西大街(地铁站),110115
n2099427625,osm_stop_area_group_id,r2684707,n7860703073,"n1788406174,n1788406181,n1788406118",254,151018783,151018783,清源路,930031,BV10013275,清源路(地铁站),110115
n1675448966,osm_stop_area_group_id,r2083789,n5444440441,"n5441990946,n5441990947,n5441990948,n5441990949",255,151018781,151018781,枣园,930029,BV10013421,枣园(地铁站),110115
n1675448965,osm_stop_area_group_id,r2083791,n5441536634,"n2494634843,n5444199589,n5474464819,n10842743297",256,151018779,151018779,高米店南,930027,BV10013420,高米店南(地铁站),110115
n1675448964,osm_stop_area_group_id,r2083790,n7860703072,,257,151018777,151018777,高米店北,930025,BV10013419,高米店北(地铁站),110115
n1675441058,osm_stop_area_group_id,r2083784,n7860703071,,258,151018775,151018775,西红门,930023,BV10000383,西红门(地铁站),110115
n1675420758,osm_stop_area_group_id,r2083778,n9706596471,"n1081998172,n1081998168,n9144723560",259,150999847,150995099,新宫,190039,BV10013418,新宫(地铁站),110106
n1674674667,osm_stop_area_group_id,r2082882,n5430444271,"n1674674639,n1674674644,n1674674645,n1674674656,n1674674657,n1674675754,n1674675752",40,150996035,150995096,公益西桥,040067,BV10008170,公益西桥(地铁站),110106
n1674674670,osm_stop_area_group_id,r2082883,n5430507192,n3337810729,41,151018023,150995106,角门西,900039,BV10013417,角门西(地铁站),110106
n1674661898,osm_stop_area_group_id,r2082884,n7861046856,,42,150996031,150996031,马家堡,040063,BV10009949,马家堡(地铁站),110106
n1673553148,osm_stop_area_group_id,r2081493,n5158580594,,43,150998573,150995119,北京南站,140045,BV10006454,北京南站(地铁站),110106
n1673394714,osm_stop_area_group_id,r2081312,n7861046855,"n7164710656,n7164710655,n7164710657",44,150996027,150996027,陶然亭,040059,BV10013416,陶然亭(地铁站),110102
n1673394703,osm_stop_area_group_id,r2081311,n3369459847,"n8830757618,n8830757637,n8830757646",45,150996765,150995082,菜市口,070029,BV10013379,菜市口(地铁站),110102
n1673386299,osm_stop_area_group_id,r1599347,n5430419547,"n9119424772,n1195696984,n10816367472,n10816367471,n1195696803,n1195696888,n1195696822,n1195697008",36,150995462,150995047,宣武门,020006,BV10013415,宣武门(地铁站),110102
n1673386344,osm_stop_area_group_id,r8048029,n5430540736,"n1301959258,n5077273852,n1301959229,n5077273885,n5077273896,n8500051831",13,150996021,150995056,西单,040053,BV10006791,西单(地铁站),110102
n1660324132,osm_stop_area_group_id,r2068920,n5444439979,"n533643227,n10763621391,n533643087,n10763621390,n533643092",46,150996019,150996019,灵境胡同,040051,BV10008400,灵境胡同(地铁站),110102
n1660324139,osm_stop_area_group_id,r2068921,n7861046854,"n533640060,n533640038,n533640293,n10735103649",47,150996017,150996017,西四,040049,BV10013414,西四(地铁站),110102
n1660324135,osm_stop_area_group_id,r8047968,n5430502371,"n1742845280,n1742845277,n1742845270,n1742845268,n10727046918,n4917790491",48,150996515,150995105,平安里,060035,BV10013413,平安里(地铁站),110102
n1660324216,osm_stop_area_group_id,r2068919,n5441512445,"n10605269480,n2504963303,n10605269482,n10605269483",49,150996013,150996013,新街口,040045,BV10013412,新街口(地铁站),110102
n1364282601,osm_stop_area_group_id,r8047958,n5430462574,"n1253535195,n1253535293,n1349005708,n1349005738,n1349005636",24,150995457,150995044,西直门,020001,BV10001595,西直门(地铁站),110102
n1364282596,osm_stop_area_group_id,r1667221,n5429399341,"n1364282700,n910168396,n1364282702,n1364282701,n1364282616",50,150996009,150996009,动物园,040041,BV10006771,动物园(地铁站),110102
n1364282599,osm_stop_area_group_id,r1667222,n5429413631,"n1364282654,n11176862584,n1364282649,n1364282641",51,150999089,150995108,国家图书馆,160049,BV10000252,国家图书馆(地铁站),110108
n1364282703,osm_stop_area_group_id,r1667223,n7861046853,"n1364282678,n1364282682,n1364282677,n8587100688",52,150996005,150996005,魏公村,040037,BV10000255,魏公村(地铁站),110108
